prompt,answer,reasoning
"
## You are an expert on statistics. Your task is to estimate the percentile of a number within a specific distribution. Answer with just a numerical response from 0 to 100. Make sure your final answer is enclosed by xml tags <answer> and </answer>

## Here are some examples to help you understand the task:


Example 1:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 53 (Minimum value of the distribution.)
  Max: 138 (Maximum value of the distribution.)
  
Question:
What is the percentile of 137.105 within the provided distribution?
Answer:
<answer>99.0</answer>

Example 2:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 53 (Minimum value of the distribution.)
  Max: 116 (Maximum value of the distribution.)
  
Question:
What is the percentile of 71.931 within the provided distribution?
Answer:
<answer>30.0</answer>

Example 3:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 52 (Minimum value of the distribution.)
  Max: 141 (Maximum value of the distribution.)
  
Question:
What is the percentile of 69.683 within the provided distribution?
Answer:
<answer>20.0</answer>

Example 4:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 50 (Minimum value of the distribution.)
  Max: 147 (Maximum value of the distribution.)
  
Question:
What is the percentile of 127.558 within the provided distribution?
Answer:
<answer>80.0</answer>

Example 5:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 55 (Minimum value of the distribution.)
  Max: 134 (Maximum value of the distribution.)
  
Question:
What is the percentile of 126.111 within the provided distribution?
Answer:
<answer>90.0</answer>

Example 6:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 94 (Minimum value of the distribution.)
  Max: 129 (Maximum value of the distribution.)
  
Question:
What is the percentile of 108.021 within the provided distribution?
Answer:
<answer>40.0</answer>

Example 7:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 83 (Minimum value of the distribution.)
  Max: 119 (Maximum value of the distribution.)
  
Question:
What is the percentile of 115.408 within the provided distribution?
Answer:
<answer>90.0</answer>


## Consider the following distribution:


  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 70 (Minimum value of the distribution.)
  Max: 130 (Maximum value of the distribution.)
  

## Here is your question:
Question:
What is the percentile of the value 70.62 within the provided distribution?
Answer:
",1.0,<answer>1.0</answer>
"
## You are an expert on statistics. Your task is to estimate the percentile of a number within a specific distribution. Answer with just a numerical response from 0 to 100. Make sure your final answer is enclosed by xml tags <answer> and </answer>

## Here are some examples to help you understand the task:


Example 1:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 53 (Minimum value of the distribution.)
  Max: 138 (Maximum value of the distribution.)
  
Question:
What is the percentile of 137.105 within the provided distribution?
Answer:
<answer>99.0</answer>

Example 2:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 53 (Minimum value of the distribution.)
  Max: 116 (Maximum value of the distribution.)
  
Question:
What is the percentile of 71.931 within the provided distribution?
Answer:
<answer>30.0</answer>

Example 3:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 52 (Minimum value of the distribution.)
  Max: 141 (Maximum value of the distribution.)
  
Question:
What is the percentile of 69.683 within the provided distribution?
Answer:
<answer>20.0</answer>

Example 4:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 50 (Minimum value of the distribution.)
  Max: 147 (Maximum value of the distribution.)
  
Question:
What is the percentile of 127.558 within the provided distribution?
Answer:
<answer>80.0</answer>

Example 5:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 55 (Minimum value of the distribution.)
  Max: 134 (Maximum value of the distribution.)
  
Question:
What is the percentile of 126.111 within the provided distribution?
Answer:
<answer>90.0</answer>

Example 6:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 94 (Minimum value of the distribution.)
  Max: 129 (Maximum value of the distribution.)
  
Question:
What is the percentile of 108.021 within the provided distribution?
Answer:
<answer>40.0</answer>

Example 7:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 83 (Minimum value of the distribution.)
  Max: 119 (Maximum value of the distribution.)
  
Question:
What is the percentile of 115.408 within the provided distribution?
Answer:
<answer>90.0</answer>


## Consider the following distribution:


  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 70 (Minimum value of the distribution.)
  Max: 130 (Maximum value of the distribution.)
  

## Here is your question:
Question:
What is the percentile of the value 70.62 within the provided distribution?
Answer:
",1.0,<answer>1.0</answer>
"
## You are an expert on statistics. Your task is to estimate the percentile of a number within a specific distribution. Answer with just a numerical response from 0 to 100. Make sure your final answer is enclosed by xml tags <answer> and </answer>

## Here are some examples to help you understand the task:


Example 1:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 53 (Minimum value of the distribution.)
  Max: 138 (Maximum value of the distribution.)
  
Question:
What is the percentile of 137.105 within the provided distribution?
Answer:
<answer>99.0</answer>

Example 2:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 53 (Minimum value of the distribution.)
  Max: 116 (Maximum value of the distribution.)
  
Question:
What is the percentile of 71.931 within the provided distribution?
Answer:
<answer>30.0</answer>

Example 3:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 52 (Minimum value of the distribution.)
  Max: 141 (Maximum value of the distribution.)
  
Question:
What is the percentile of 69.683 within the provided distribution?
Answer:
<answer>20.0</answer>

Example 4:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 50 (Minimum value of the distribution.)
  Max: 147 (Maximum value of the distribution.)
  
Question:
What is the percentile of 127.558 within the provided distribution?
Answer:
<answer>80.0</answer>

Example 5:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 55 (Minimum value of the distribution.)
  Max: 134 (Maximum value of the distribution.)
  
Question:
What is the percentile of 126.111 within the provided distribution?
Answer:
<answer>90.0</answer>

Example 6:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 94 (Minimum value of the distribution.)
  Max: 129 (Maximum value of the distribution.)
  
Question:
What is the percentile of 108.021 within the provided distribution?
Answer:
<answer>40.0</answer>

Example 7:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 83 (Minimum value of the distribution.)
  Max: 119 (Maximum value of the distribution.)
  
Question:
What is the percentile of 115.408 within the provided distribution?
Answer:
<answer>90.0</answer>


## Consider the following distribution:


  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 70 (Minimum value of the distribution.)
  Max: 130 (Maximum value of the distribution.)
  

## Here is your question:
Question:
What is the percentile of the value 70.62 within the provided distribution?
Answer:
",1.0,<answer>1.0</answer>
"
## You are an expert on statistics. Your task is to estimate the percentile of a number within a specific distribution. Answer with just a numerical response from 0 to 100. Make sure your final answer is enclosed by xml tags <answer> and </answer>

## Here are some examples to help you understand the task:


Example 1:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 53 (Minimum value of the distribution.)
  Max: 138 (Maximum value of the distribution.)
  
Question:
What is the percentile of 137.105 within the provided distribution?
Answer:
<answer>99.0</answer>

Example 2:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 53 (Minimum value of the distribution.)
  Max: 116 (Maximum value of the distribution.)
  
Question:
What is the percentile of 71.931 within the provided distribution?
Answer:
<answer>30.0</answer>

Example 3:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 52 (Minimum value of the distribution.)
  Max: 141 (Maximum value of the distribution.)
  
Question:
What is the percentile of 69.683 within the provided distribution?
Answer:
<answer>20.0</answer>

Example 4:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 50 (Minimum value of the distribution.)
  Max: 147 (Maximum value of the distribution.)
  
Question:
What is the percentile of 127.558 within the provided distribution?
Answer:
<answer>80.0</answer>

Example 5:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 55 (Minimum value of the distribution.)
  Max: 134 (Maximum value of the distribution.)
  
Question:
What is the percentile of 126.111 within the provided distribution?
Answer:
<answer>90.0</answer>

Example 6:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 94 (Minimum value of the distribution.)
  Max: 129 (Maximum value of the distribution.)
  
Question:
What is the percentile of 108.021 within the provided distribution?
Answer:
<answer>40.0</answer>

Example 7:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 83 (Minimum value of the distribution.)
  Max: 119 (Maximum value of the distribution.)
  
Question:
What is the percentile of 115.408 within the provided distribution?
Answer:
<answer>90.0</answer>


## Consider the following distribution:


  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 70 (Minimum value of the distribution.)
  Max: 130 (Maximum value of the distribution.)
  

## Here is your question:
Question:
What is the percentile of the value 70.62 within the provided distribution?
Answer:
",1.0,<answer>1.0</answer>
"
## You are an expert on statistics. Your task is to estimate the percentile of a number within a specific distribution. Answer with just a numerical response from 0 to 100. Make sure your final answer is enclosed by xml tags <answer> and </answer>

## Here are some examples to help you understand the task:


Example 1:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 53 (Minimum value of the distribution.)
  Max: 138 (Maximum value of the distribution.)
  
Question:
What is the percentile of 137.105 within the provided distribution?
Answer:
<answer>99.0</answer>

Example 2:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 53 (Minimum value of the distribution.)
  Max: 116 (Maximum value of the distribution.)
  
Question:
What is the percentile of 71.931 within the provided distribution?
Answer:
<answer>30.0</answer>

Example 3:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 52 (Minimum value of the distribution.)
  Max: 141 (Maximum value of the distribution.)
  
Question:
What is the percentile of 69.683 within the provided distribution?
Answer:
<answer>20.0</answer>

Example 4:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 50 (Minimum value of the distribution.)
  Max: 147 (Maximum value of the distribution.)
  
Question:
What is the percentile of 127.558 within the provided distribution?
Answer:
<answer>80.0</answer>

Example 5:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 55 (Minimum value of the distribution.)
  Max: 134 (Maximum value of the distribution.)
  
Question:
What is the percentile of 126.111 within the provided distribution?
Answer:
<answer>90.0</answer>

Example 6:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 94 (Minimum value of the distribution.)
  Max: 129 (Maximum value of the distribution.)
  
Question:
What is the percentile of 108.021 within the provided distribution?
Answer:
<answer>40.0</answer>

Example 7:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 83 (Minimum value of the distribution.)
  Max: 119 (Maximum value of the distribution.)
  
Question:
What is the percentile of 115.408 within the provided distribution?
Answer:
<answer>90.0</answer>


## Consider the following distribution:


  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 70 (Minimum value of the distribution.)
  Max: 130 (Maximum value of the distribution.)
  

## Here is your question:
Question:
What is the percentile of the value 70.62 within the provided distribution?
Answer:
",1.0,<answer>1.0</answer>
"
## You are an expert on statistics. Your task is to estimate the percentile of a number within a specific distribution. Answer with just a numerical response from 0 to 100. Make sure your final answer is enclosed by xml tags <answer> and </answer>

## Here are some examples to help you understand the task:


Example 1:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 53 (Minimum value of the distribution.)
  Max: 138 (Maximum value of the distribution.)
  
Question:
What is the percentile of 137.105 within the provided distribution?
Answer:
<answer>99.0</answer>

Example 2:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 53 (Minimum value of the distribution.)
  Max: 116 (Maximum value of the distribution.)
  
Question:
What is the percentile of 71.931 within the provided distribution?
Answer:
<answer>30.0</answer>

Example 3:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 52 (Minimum value of the distribution.)
  Max: 141 (Maximum value of the distribution.)
  
Question:
What is the percentile of 69.683 within the provided distribution?
Answer:
<answer>20.0</answer>

Example 4:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 50 (Minimum value of the distribution.)
  Max: 147 (Maximum value of the distribution.)
  
Question:
What is the percentile of 127.558 within the provided distribution?
Answer:
<answer>80.0</answer>

Example 5:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 55 (Minimum value of the distribution.)
  Max: 134 (Maximum value of the distribution.)
  
Question:
What is the percentile of 126.111 within the provided distribution?
Answer:
<answer>90.0</answer>

Example 6:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 94 (Minimum value of the distribution.)
  Max: 129 (Maximum value of the distribution.)
  
Question:
What is the percentile of 108.021 within the provided distribution?
Answer:
<answer>40.0</answer>

Example 7:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 83 (Minimum value of the distribution.)
  Max: 119 (Maximum value of the distribution.)
  
Question:
What is the percentile of 115.408 within the provided distribution?
Answer:
<answer>90.0</answer>


## Consider the following distribution:


  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 70 (Minimum value of the distribution.)
  Max: 130 (Maximum value of the distribution.)
  

## Here is your question:
Question:
What is the percentile of the value 70.62 within the provided distribution?
Answer:
",1.0,<answer>1.0</answer>
"
## You are an expert on statistics. Your task is to estimate the percentile of a number within a specific distribution. Answer with just a numerical response from 0 to 100. Make sure your final answer is enclosed by xml tags <answer> and </answer>

## Here are some examples to help you understand the task:


Example 1:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 53 (Minimum value of the distribution.)
  Max: 138 (Maximum value of the distribution.)
  
Question:
What is the percentile of 137.105 within the provided distribution?
Answer:
<answer>99.0</answer>

Example 2:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 53 (Minimum value of the distribution.)
  Max: 116 (Maximum value of the distribution.)
  
Question:
What is the percentile of 71.931 within the provided distribution?
Answer:
<answer>30.0</answer>

Example 3:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 52 (Minimum value of the distribution.)
  Max: 141 (Maximum value of the distribution.)
  
Question:
What is the percentile of 69.683 within the provided distribution?
Answer:
<answer>20.0</answer>

Example 4:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 50 (Minimum value of the distribution.)
  Max: 147 (Maximum value of the distribution.)
  
Question:
What is the percentile of 127.558 within the provided distribution?
Answer:
<answer>80.0</answer>

Example 5:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 55 (Minimum value of the distribution.)
  Max: 134 (Maximum value of the distribution.)
  
Question:
What is the percentile of 126.111 within the provided distribution?
Answer:
<answer>90.0</answer>

Example 6:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 94 (Minimum value of the distribution.)
  Max: 129 (Maximum value of the distribution.)
  
Question:
What is the percentile of 108.021 within the provided distribution?
Answer:
<answer>40.0</answer>

Example 7:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 83 (Minimum value of the distribution.)
  Max: 119 (Maximum value of the distribution.)
  
Question:
What is the percentile of 115.408 within the provided distribution?
Answer:
<answer>90.0</answer>


## Consider the following distribution:


  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 70 (Minimum value of the distribution.)
  Max: 130 (Maximum value of the distribution.)
  

## Here is your question:
Question:
What is the percentile of the value 70.62 within the provided distribution?
Answer:
",1.0,<answer>1.0</answer>
"
## You are an expert on statistics. Your task is to estimate the percentile of a number within a specific distribution. Answer with just a numerical response from 0 to 100. Make sure your final answer is enclosed by xml tags <answer> and </answer>

## Here are some examples to help you understand the task:


Example 1:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 53 (Minimum value of the distribution.)
  Max: 138 (Maximum value of the distribution.)
  
Question:
What is the percentile of 137.105 within the provided distribution?
Answer:
<answer>99.0</answer>

Example 2:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 53 (Minimum value of the distribution.)
  Max: 116 (Maximum value of the distribution.)
  
Question:
What is the percentile of 71.931 within the provided distribution?
Answer:
<answer>30.0</answer>

Example 3:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 52 (Minimum value of the distribution.)
  Max: 141 (Maximum value of the distribution.)
  
Question:
What is the percentile of 69.683 within the provided distribution?
Answer:
<answer>20.0</answer>

Example 4:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 50 (Minimum value of the distribution.)
  Max: 147 (Maximum value of the distribution.)
  
Question:
What is the percentile of 127.558 within the provided distribution?
Answer:
<answer>80.0</answer>

Example 5:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 55 (Minimum value of the distribution.)
  Max: 134 (Maximum value of the distribution.)
  
Question:
What is the percentile of 126.111 within the provided distribution?
Answer:
<answer>90.0</answer>

Example 6:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 94 (Minimum value of the distribution.)
  Max: 129 (Maximum value of the distribution.)
  
Question:
What is the percentile of 108.021 within the provided distribution?
Answer:
<answer>40.0</answer>

Example 7:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 83 (Minimum value of the distribution.)
  Max: 119 (Maximum value of the distribution.)
  
Question:
What is the percentile of 115.408 within the provided distribution?
Answer:
<answer>90.0</answer>


## Consider the following distribution:


  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 70 (Minimum value of the distribution.)
  Max: 130 (Maximum value of the distribution.)
  

## Here is your question:
Question:
What is the percentile of the value 70.62 within the provided distribution?
Answer:
",1.0,<answer>1.0</answer>
"
## You are an expert on statistics. Your task is to estimate the percentile of a number within a specific distribution. Answer with just a numerical response from 0 to 100. Make sure your final answer is enclosed by xml tags <answer> and </answer>

## Here are some examples to help you understand the task:


Example 1:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 53 (Minimum value of the distribution.)
  Max: 138 (Maximum value of the distribution.)
  
Question:
What is the percentile of 137.105 within the provided distribution?
Answer:
<answer>99.0</answer>

Example 2:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 53 (Minimum value of the distribution.)
  Max: 116 (Maximum value of the distribution.)
  
Question:
What is the percentile of 71.931 within the provided distribution?
Answer:
<answer>30.0</answer>

Example 3:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 52 (Minimum value of the distribution.)
  Max: 141 (Maximum value of the distribution.)
  
Question:
What is the percentile of 69.683 within the provided distribution?
Answer:
<answer>20.0</answer>

Example 4:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 50 (Minimum value of the distribution.)
  Max: 147 (Maximum value of the distribution.)
  
Question:
What is the percentile of 127.558 within the provided distribution?
Answer:
<answer>80.0</answer>

Example 5:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 55 (Minimum value of the distribution.)
  Max: 134 (Maximum value of the distribution.)
  
Question:
What is the percentile of 126.111 within the provided distribution?
Answer:
<answer>90.0</answer>

Example 6:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 94 (Minimum value of the distribution.)
  Max: 129 (Maximum value of the distribution.)
  
Question:
What is the percentile of 108.021 within the provided distribution?
Answer:
<answer>40.0</answer>

Example 7:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 83 (Minimum value of the distribution.)
  Max: 119 (Maximum value of the distribution.)
  
Question:
What is the percentile of 115.408 within the provided distribution?
Answer:
<answer>90.0</answer>


## Consider the following distribution:


  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 70 (Minimum value of the distribution.)
  Max: 130 (Maximum value of the distribution.)
  

## Here is your question:
Question:
What is the percentile of the value 70.62 within the provided distribution?
Answer:
",1.0,<answer>1.0</answer>
"
## You are an expert on statistics. Your task is to estimate the percentile of a number within a specific distribution. Answer with just a numerical response from 0 to 100. Make sure your final answer is enclosed by xml tags <answer> and </answer>

## Here are some examples to help you understand the task:


Example 1:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 53 (Minimum value of the distribution.)
  Max: 138 (Maximum value of the distribution.)
  
Question:
What is the percentile of 137.105 within the provided distribution?
Answer:
<answer>99.0</answer>

Example 2:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 53 (Minimum value of the distribution.)
  Max: 116 (Maximum value of the distribution.)
  
Question:
What is the percentile of 71.931 within the provided distribution?
Answer:
<answer>30.0</answer>

Example 3:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 52 (Minimum value of the distribution.)
  Max: 141 (Maximum value of the distribution.)
  
Question:
What is the percentile of 69.683 within the provided distribution?
Answer:
<answer>20.0</answer>

Example 4:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 50 (Minimum value of the distribution.)
  Max: 147 (Maximum value of the distribution.)
  
Question:
What is the percentile of 127.558 within the provided distribution?
Answer:
<answer>80.0</answer>

Example 5:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 55 (Minimum value of the distribution.)
  Max: 134 (Maximum value of the distribution.)
  
Question:
What is the percentile of 126.111 within the provided distribution?
Answer:
<answer>90.0</answer>

Example 6:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 94 (Minimum value of the distribution.)
  Max: 129 (Maximum value of the distribution.)
  
Question:
What is the percentile of 108.021 within the provided distribution?
Answer:
<answer>40.0</answer>

Example 7:
Distribution:

  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 83 (Minimum value of the distribution.)
  Max: 119 (Maximum value of the distribution.)
  
Question:
What is the percentile of 115.408 within the provided distribution?
Answer:
<answer>90.0</answer>


## Consider the following distribution:


  Distribution Type: Uniform Distribution
  Characteristics: All values within the interval have equal probability of occurring.
  Min: 70 (Minimum value of the distribution.)
  Max: 130 (Maximum value of the distribution.)
  

## Here is your question:
Question:
What is the percentile of the value 70.62 within the provided distribution?
Answer:
",1.0,<answer>1.0</answer>
